county,office,district,party,candidate,votes
Ada,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,6359
Adams,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,64
Bannock,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,2255
Bear Lake,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,62
Benewah,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,392
Bingham,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,376
Blaine,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,1771
Boise,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,98
Bonner,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,1412
Bonneville,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,711
Boundary,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,163
Butte,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,52
Camas,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,24
Canyon,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,1308
Caribou,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,97
Cassia,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,123
Clark,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,6
Clearwater,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,418
Custer,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,89
Elmore,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,260
Franklin,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,39
Fremont,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,73
Gem,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,212
Gooding,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,185
Idaho,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,529
Jefferson,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,109
Jerome,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,169
Kootenai,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,2107
Latah,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,979
Lemhi,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,74
Lewis,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,159
Lincoln,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,94
Madison,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,55
Minidoka,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,182
Nez Perce,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,1936
Oneida,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,44
Owyhee,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,92
Payette,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,241
Power,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,130
Shoshone,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,1358
Teton,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,214
Twin Falls,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,590
Valley,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,137
Washington,UNITED STATES PRESIDENT,NA,Dem.,John Kerry,173
Ada,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,475
Adams,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,5
Bannock,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,105
Bear Lake,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,1
Benewah,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,28
Bingham,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,22
Blaine,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,80
Boise,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,6
Bonner,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,152
Bonneville,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,33
Boundary,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,21
Butte,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,4
Camas,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,1
Canyon,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,52
Caribou,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,4
Cassia,UNITED STATES PRESIDENT,NA,Dem.,Dennis Kucinich,11
