county,office,district,party,candidate,votes
Ada,United States President,NA,Lib.,Harry Browne,948
Adams,United States President,NA,Lib.,Harry Browne,19
Bannock,United States President,NA,Lib.,Harry Browne,203
Bear Lake,United States President,NA,Lib.,Harry Browne,10
Benewah,United States President,NA,Lib.,Harry Browne,36
Bingham,United States President,NA,Lib.,Harry Browne,60
Blaine,United States President,NA,Lib.,Harry Browne,77
Boise,United States President,NA,Lib.,Harry Browne,34
Bonner,United States President,NA,Lib.,Harry Browne,121
Bonneville,United States President,NA,Lib.,Harry Browne,225
Boundary,United States President,NA,Lib.,Harry Browne,33
Butte,United States President,NA,Lib.,Harry Browne,1
Camas,United States President,NA,Lib.,Harry Browne,5
Canyon,United States President,NA,Lib.,Harry Browne,280
Caribou,United States President,NA,Lib.,Harry Browne,10
Cassia,United States President,NA,Lib.,Harry Browne,36
Clark,United States President,NA,Lib.,Harry Browne,2
Clearwater,United States President,NA,Lib.,Harry Browne,28
Custer,United States President,NA,Lib.,Harry Browne,16
Elmore,United States President,NA,Lib.,Harry Browne,28
Franklin,United States President,NA,Lib.,Harry Browne,25
Fremont,United States President,NA,Lib.,Harry Browne,17
Gem,United States President,NA,Lib.,Harry Browne,26
Gooding,United States President,NA,Lib.,Harry Browne,21
Idaho,United States President,NA,Lib.,Harry Browne,42
Jefferson,United States President,NA,Lib.,Harry Browne,27
Jerome,United States President,NA,Lib.,Harry Browne,28
Kootenai,United States President,NA,Lib.,Harry Browne,276
Latah,United States President,NA,Lib.,Harry Browne,203
Lemhi,United States President,NA,Lib.,Harry Browne,23
Lewis,United States President,NA,Lib.,Harry Browne,17
Lincoln,United States President,NA,Lib.,Harry Browne,9
Madison,United States President,NA,Lib.,Harry Browne,27
Minidoka,United States President,NA,Lib.,Harry Browne,47
Nez Perce,United States President,NA,Lib.,Harry Browne,60
Oneida,United States President,NA,Lib.,Harry Browne,10
Owyhee,United States President,NA,Lib.,Harry Browne,16
Payette,United States President,NA,Lib.,Harry Browne,23
Power,United States President,NA,Lib.,Harry Browne,9
Shoshone,United States President,NA,Lib.,Harry Browne,51
Teton,United States President,NA,Lib.,Harry Browne,19
Twin Falls,United States President,NA,Lib.,Harry Browne,129
Valley,United States President,NA,Lib.,Harry Browne,26
Washington,United States President,NA,Lib.,Harry Browne,22
Ada,United States President,NA,Dem.,Bill Clinton,43040
Adams,United States President,NA,Dem.,Bill Clinton,537
Bannock,United States President,NA,Dem.,Bill Clinton,12806
Bear Lake,United States President,NA,Dem.,Bill Clinton,805
Benewah,United States President,NA,Dem.,Bill Clinton,1488
Bingham,United States President,NA,Dem.,Bill Clinton,4304
Blaine,United States President,NA,Dem.,Bill Clinton,3840
Boise,United States President,NA,Dem.,Bill Clinton,879
Bonner,United States President,NA,Dem.,Bill Clinton,5294
Bonneville,United States President,NA,Dem.,Bill Clinton,9013
Boundary,United States President,NA,Dem.,Bill Clinton,1194
Butte,United States President,NA,Dem.,Bill Clinton,507
Camas,United States President,NA,Dem.,Bill Clinton,156
Canyon,United States President,NA,Dem.,Bill Clinton,11800
Caribou,United States President,NA,Dem.,Bill Clinton,841
Cassia,United States President,NA,Dem.,Bill Clinton,1596
Clark,United States President,NA,Dem.,Bill Clinton,117
Clearwater,United States President,NA,Dem.,Bill Clinton,1507
Custer,United States President,NA,Dem.,Bill Clinton,635
Elmore,United States President,NA,Dem.,Bill Clinton,2324
Franklin,United States President,NA,Dem.,Bill Clinton,807
Fremont,United States President,NA,Dem.,Bill Clinton,1114
Gem,United States President,NA,Dem.,Bill Clinton,1968
Gooding,United States President,NA,Dem.,Bill Clinton,1503
Idaho,United States President,NA,Dem.,Bill Clinton,1979
Jefferson,United States President,NA,Dem.,Bill Clinton,1427
Jerome,United States President,NA,Dem.,Bill Clinton,1679
Kootenai,United States President,NA,Dem.,Bill Clinton,13627
Latah,United States President,NA,Dem.,Bill Clinton,7741
Lemhi,United States President,NA,Dem.,Bill Clinton,1015
Lewis,United States President,NA,Dem.,Bill Clinton,674
Lincoln,United States President,NA,Dem.,Bill Clinton,478
Madison,United States President,NA,Dem.,Bill Clinton,1216
Minidoka,United States President,NA,Dem.,Bill Clinton,1977
Nez Perce,United States President,NA,Dem.,Bill Clinton,7491
Oneida,United States President,NA,Dem.,Bill Clinton,429
Owyhee,United States President,NA,Dem.,Bill Clinton,895
Payette,United States President,NA,Dem.,Bill Clinton,2119
Power,United States President,NA,Dem.,Bill Clinton,1070
Shoshone,United States President,NA,Dem.,Bill Clinton,2981
Teton,United States President,NA,Dem.,Bill Clinton,866
Twin Falls,United States President,NA,Dem.,Bill Clinton,6826
Valley,United States President,NA,Dem.,Bill Clinton,1564
Washington,United States President,NA,Dem.,Bill Clinton,1314
Ada,United States President,NA,Rep.,Bob Dole,61811
Adams,United States President,NA,Rep.,Bob Dole,1053
Bannock,United States President,NA,Rep.,Bob Dole,14058
Bear Lake,United States President,NA,Rep.,Bob Dole,1583
Benewah,United States President,NA,Rep.,Bob Dole,1667
Bingham,United States President,NA,Rep.,Bob Dole,8391
Blaine,United States President,NA,Rep.,Bob Dole,3003
Boise,United States President,NA,Rep.,Bob Dole,1576
Bonner,United States President,NA,Rep.,Bob Dole,6207
Bonneville,United States President,NA,Rep.,Bob Dole,19977
Boundary,United States President,NA,Rep.,Bob Dole,1937
Butte,United States President,NA,Rep.,Bob Dole,741
Camas,United States President,NA,Rep.,Bob Dole,283
