county,office,district,party,candidate,votes
Ada,President,NA,Lib.,Harry Browne,948
Adams,President,NA,Lib.,Harry Browne,19
Bannock,President,NA,Lib.,Harry Browne,203
Bear Lake,President,NA,Lib.,Harry Browne,10
Benewah,President,NA,Lib.,Harry Browne,36
Bingham,President,NA,Lib.,Harry Browne,60
Blaine,President,NA,Lib.,Harry Browne,77
Boise,President,NA,Lib.,Harry Browne,34
Bonner,President,NA,Lib.,Harry Browne,121
Bonneville,President,NA,Lib.,Harry Browne,225
Boundary,President,NA,Lib.,Harry Browne,33
Butte,President,NA,Lib.,Harry Browne,1
Camas,President,NA,Lib.,Harry Browne,5
Canyon,President,NA,Lib.,Harry Browne,280
Caribou,President,NA,Lib.,Harry Browne,10
Cassia,President,NA,Lib.,Harry Browne,36
Clark,President,NA,Lib.,Harry Browne,2
Clearwater,President,NA,Lib.,Harry Browne,28
Custer,President,NA,Lib.,Harry Browne,16
Elmore,President,NA,Lib.,Harry Browne,28
Franklin,President,NA,Lib.,Harry Browne,25
Fremont,President,NA,Lib.,Harry Browne,17
Gem,President,NA,Lib.,Harry Browne,26
Gooding,President,NA,Lib.,Harry Browne,21
Idaho,President,NA,Lib.,Harry Browne,42
Jefferson,President,NA,Lib.,Harry Browne,27
Jerome,President,NA,Lib.,Harry Browne,28
Kootenai,President,NA,Lib.,Harry Browne,276
Latah,President,NA,Lib.,Harry Browne,203
Lemhi,President,NA,Lib.,Harry Browne,23
Lewis,President,NA,Lib.,Harry Browne,17
Lincoln,President,NA,Lib.,Harry Browne,9
Madison,President,NA,Lib.,Harry Browne,27
Minidoka,President,NA,Lib.,Harry Browne,47
Nez Perce,President,NA,Lib.,Harry Browne,60
Oneida,President,NA,Lib.,Harry Browne,10
Owyhee,President,NA,Lib.,Harry Browne,16
Payette,President,NA,Lib.,Harry Browne,23
Power,President,NA,Lib.,Harry Browne,9
Shoshone,President,NA,Lib.,Harry Browne,51
Teton,President,NA,Lib.,Harry Browne,19
Twin Falls,President,NA,Lib.,Harry Browne,129
Valley,President,NA,Lib.,Harry Browne,26
Washington,President,NA,Lib.,Harry Browne,22
Ada,President,NA,Dem.,Bill Clinton,43040
Adams,President,NA,Dem.,Bill Clinton,537
Bannock,President,NA,Dem.,Bill Clinton,12806
Bear Lake,President,NA,Dem.,Bill Clinton,805
Benewah,President,NA,Dem.,Bill Clinton,1488
Bingham,President,NA,Dem.,Bill Clinton,4304
Blaine,President,NA,Dem.,Bill Clinton,3840
Boise,President,NA,Dem.,Bill Clinton,879
Bonner,President,NA,Dem.,Bill Clinton,5294
Bonneville,President,NA,Dem.,Bill Clinton,9013
Boundary,President,NA,Dem.,Bill Clinton,1194
Butte,President,NA,Dem.,Bill Clinton,507
Camas,President,NA,Dem.,Bill Clinton,156
Canyon,President,NA,Dem.,Bill Clinton,11800
Caribou,President,NA,Dem.,Bill Clinton,841
