county,office,district,party,candidate,votes
Ada,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,862
Ada,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,1099
Ada,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,11285
Ada,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,1898
Ada,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,584
Ada,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,6835
Ada,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",2377
Ada,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,7119
Ada,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,26022
Ada,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,25565
Ada,To Succeed:,NA,John M. Melanson,John M. Melanson,25437
Adams,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,23
Adams,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,33
Adams,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,809
Adams,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,268
Adams,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,NA
Adams,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,NA
Adams,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",NA
Adams,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,NA
Adams,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,911
Adams,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,836
Adams,To Succeed:,NA,John M. Melanson,John M. Melanson,763
Bannock,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Bannock,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Bannock,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Bannock,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Bannock,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,297
Bannock,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,910
Bannock,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",1939
Bannock,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,3027
Bannock,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,5293
Bannock,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,5248
Bannock,To Succeed:,NA,John M. Melanson,John M. Melanson,5214
Bear Lake,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Bear Lake,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Bear Lake,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Bear Lake,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Bear Lake,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,35
Bear Lake,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,25
Bear Lake,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",344
Bear Lake,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,1267
Bear Lake,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,1464
Bear Lake,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,1357
Bear Lake,To Succeed:,NA,John M. Melanson,John M. Melanson,1289
Benewah,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,237
Benewah,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,212
Benewah,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,699
Benewah,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,168
Benewah,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,NA
Benewah,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,NA
Benewah,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",NA
Benewah,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,NA
Benewah,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,1141
Benewah,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,959
Benewah,To Succeed:,NA,John M. Melanson,John M. Melanson,800
Bingham,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Bingham,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Bingham,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Bingham,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Bingham,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,102
Bingham,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,133
Bingham,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",2191
Bingham,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,4171
Bingham,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,5631
Bingham,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,5591
Bingham,To Succeed:,NA,John M. Melanson,John M. Melanson,5585
Blaine,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Blaine,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Blaine,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Blaine,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Blaine,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,68
Blaine,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,420
Blaine,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",136
Blaine,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,651
Blaine,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,1150
Blaine,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,1134
Blaine,To Succeed:,NA,John M. Melanson,John M. Melanson,1132
Boise,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,58
Boise,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,62
Boise,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,1085
Boise,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,335
Boise,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,NA
Boise,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,NA
Boise,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",NA
Boise,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,NA
Boise,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,1397
Boise,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,1279
Boise,To Succeed:,NA,John M. Melanson,John M. Melanson,1199
Bonner,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,224
Bonner,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,165
Bonner,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,3775
Bonner,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,1283
Bonner,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,NA
Bonner,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,NA
Bonner,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",NA
Bonner,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,NA
Bonner,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,4694
Bonner,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,4634
Bonner,To Succeed:,NA,John M. Melanson,John M. Melanson,4600
Bonneville,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Bonneville,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Bonneville,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Bonneville,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Bonneville,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,152
Bonneville,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,388
Bonneville,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",3735
Bonneville,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,5522
Bonneville,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,6761
Bonneville,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,6599
Bonneville,To Succeed:,NA,John M. Melanson,John M. Melanson,6542
Boundary,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,42
Boundary,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,39
Boundary,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,1288
Boundary,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,369
Boundary,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,NA
Boundary,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,NA
Boundary,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",NA
Boundary,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,NA
Boundary,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,1435
Boundary,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,1291
Boundary,To Succeed:,NA,John M. Melanson,John M. Melanson,1191
Butte,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Butte,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Butte,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Butte,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Butte,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,13
Butte,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,16
Butte,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",147
Butte,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,142
Butte,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,280
Butte,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,266
Butte,To Succeed:,NA,John M. Melanson,John M. Melanson,264
Camas,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Camas,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Camas,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Camas,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Camas,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,3
Camas,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,5
Camas,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",85
Camas,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,142
Camas,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,200
Camas,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,192
Camas,To Succeed:,NA,John M. Melanson,John M. Melanson,186
Canyon,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,810
Canyon,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,670
Canyon,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,13818
Canyon,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,2753
Canyon,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,NA
Canyon,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,NA
Canyon,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",NA
Canyon,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,NA
Canyon,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,16041
Canyon,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,15452
Canyon,To Succeed:,NA,John M. Melanson,John M. Melanson,15348
Caribou,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Caribou,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
Caribou,UNITED STATES REPRESENTATIVE,1,REP,Raul R. Labrador,NA
Caribou,UNITED STATES REPRESENTATIVE,1,REP,Reed C. McCandless,NA
Caribou,UNITED STATES REPRESENTATIVE,2,DEM,Jack Wayne Chappell,23
Caribou,UNITED STATES REPRESENTATIVE,2,DEM,Nicole LeFavour,23
Caribou,UNITED STATES REPRESENTATIVE,2,REP,"M.C. ""Chick"" Heileson",371
Caribou,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,1047
Caribou,SUPREME COURT JUSTICE To Succeed:,NA,Dan Eismann,Dan Eismann,1219
Caribou,JUDGE COURT APPEALS To Succeed:,NA,David Gratton,David Gratton,1159
Caribou,To Succeed:,NA,John M. Melanson,John M. Melanson,1070
Cassia,UNITED STATES REPRESENTATIVE,1,DEM,Cynthia Clinkingbeard,NA
Cassia,UNITED STATES REPRESENTATIVE,1,DEM,Jimmy Farris,NA
