county,office,district,party,candidate,votes
Ada,UNITED STATES REPRESENTATIVE,1,DEM,Larry Grant,31748
Ada,UNITED STATES REPRESENTATIVE,1,UNI,Andy Hedden-Nicely,1097
Ada,UNITED STATES REPRESENTATIVE,1,IND,Dave Olson,1706
Ada,UNITED STATES REPRESENTATIVE,1,REP,Bill Sali,34762
Ada,UNITED STATES REPRESENTATIVE,1,CON,Paul Smith,516
Ada,UNITED STATES REPRESENTATIVE,2,IND,Cameron Forth,1671
Ada,UNITED STATES REPRESENTATIVE,2,DEM,Jim Hansen,26137
Ada,UNITED STATES REPRESENTATIVE,2,CON,Travis J Hedrick,795
Ada,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,21539
Ada,GOVERNOR,NA,DEM,Jerry M. Brady,62632
Ada,GOVERNOR,NA,LIB,Ted Dunlap,1927
Ada,GOVERNOR,NA,REP,"C.L. ""Butch"" Otter",55272
Ada,GOVERNOR,NA,CON,Marvin Richardson,1235
Ada,LIEUTENANT GOVERNOR,NA,DEM,Larry LaRocco,54601
Ada,LIEUTENANT GOVERNOR,NA,REP,Jim Risch,62490
Ada,LIEUTENANT GOVERNOR,NA,CON,William Charles Wellisch,2276
Ada,SECRETARY OF STATE,NA,REP,Ben Ysursa,97406
Ada,STATE CONTROLLER,NA,REP,Donna M. Jones,58801
Ada,STATE CONTROLLER,NA,DEM,Jackie Groves Twilegar,58074
Ada,STATE TREASURER,NA,REP,Ron G. Crane,69327
Ada,STATE TREASURER,NA,DEM,Howard C. Faux,45963
Adams,UNITED STATES REPRESENTATIVE,1,DEM,Larry Grant,703
Adams,UNITED STATES REPRESENTATIVE,1,UNI,Andy Hedden-Nicely,37
Adams,UNITED STATES REPRESENTATIVE,1,IND,Dave Olson,59
Adams,UNITED STATES REPRESENTATIVE,1,REP,Bill Sali,851
Adams,UNITED STATES REPRESENTATIVE,1,CON,Paul Smith,17
Adams,UNITED STATES REPRESENTATIVE,2,IND,Cameron Forth,NA
Adams,UNITED STATES REPRESENTATIVE,2,DEM,Jim Hansen,NA
Adams,UNITED STATES REPRESENTATIVE,2,CON,Travis J Hedrick,NA
Adams,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,NA
Adams,GOVERNOR,NA,DEM,Jerry M. Brady,635
Adams,GOVERNOR,NA,LIB,Ted Dunlap,37
Adams,GOVERNOR,NA,REP,"C.L. ""Butch"" Otter",994
Adams,GOVERNOR,NA,CON,Marvin Richardson,29
Adams,LIEUTENANT GOVERNOR,NA,DEM,Larry LaRocco,620
Adams,LIEUTENANT GOVERNOR,NA,REP,Jim Risch,1017
Adams,LIEUTENANT GOVERNOR,NA,CON,William Charles Wellisch,42
Adams,SECRETARY OF STATE,NA,REP,Ben Ysursa,1286
Adams,STATE CONTROLLER,NA,REP,Donna M. Jones,1028
Adams,STATE CONTROLLER,NA,DEM,Jackie Groves Twilegar,578
Adams,STATE TREASURER,NA,REP,Ron G. Crane,1072
Adams,STATE TREASURER,NA,DEM,Howard C. Faux,511
Bannock,UNITED STATES REPRESENTATIVE,1,DEM,Larry Grant,NA
Bannock,UNITED STATES REPRESENTATIVE,1,UNI,Andy Hedden-Nicely,NA
Bannock,UNITED STATES REPRESENTATIVE,1,IND,Dave Olson,NA
Bannock,UNITED STATES REPRESENTATIVE,1,REP,Bill Sali,NA
Bannock,UNITED STATES REPRESENTATIVE,1,CON,Paul Smith,NA
Bannock,UNITED STATES REPRESENTATIVE,2,IND,Cameron Forth,483
Bannock,UNITED STATES REPRESENTATIVE,2,DEM,Jim Hansen,10657
Bannock,UNITED STATES REPRESENTATIVE,2,CON,Travis J Hedrick,197
Bannock,UNITED STATES REPRESENTATIVE,2,REP,Mike Simpson,13815
Bannock,GOVERNOR,NA,DEM,Jerry M. Brady,13287
Bannock,GOVERNOR,NA,LIB,Ted Dunlap,468
Bannock,GOVERNOR,NA,REP,"C.L. ""Butch"" Otter",10912
Bannock,GOVERNOR,NA,CON,Marvin Richardson,536
Bannock,LIEUTENANT GOVERNOR,NA,DEM,Larry LaRocco,11675
Bannock,LIEUTENANT GOVERNOR,NA,REP,Jim Risch,12865
Bannock,LIEUTENANT GOVERNOR,NA,CON,William Charles Wellisch,525
Bannock,SECRETARY OF STATE,NA,REP,Ben Ysursa,19699
Bannock,STATE CONTROLLER,NA,REP,Donna M. Jones,12594
Bannock,STATE CONTROLLER,NA,DEM,Jackie Groves Twilegar,11812
Bannock,STATE TREASURER,NA,REP,Ron G. Crane,12872
Bannock,STATE TREASURER,NA,DEM,Howard C. Faux,11351
