county,office,district,party,candidate,votes
Ada,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,1041
Ada,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,94641
Ada,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,58523
Ada,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,449
Ada,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,348
Ada,UNITED STATES SENATOR,NA,Rep.,Mike Crapo,127353
Ada,UNITED STATES SENATOR,NA,Dem. WI,Scott F. McClure,440
Ada,UNITED STATES REPRESENTATIVE,1,Rep.,"C.L. ""Butch"" Otter",59659
Ada,UNITED STATES REPRESENTATIVE,1,Dem.,Naomi Preston,26113
Ada,UNITED STATES REPRESENTATIVE,2,Rep.,Mike Simpson,35948
Ada,UNITED STATES REPRESENTATIVE,2,Dem.,Lin Whitworth,26168
Adams,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,14
Adams,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,1468
Adams,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,555
Adams,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,24
Adams,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,2
Adams,UNITED STATES SENATOR,NA,Rep.,Mike Crapo,1633
Adams,UNITED STATES SENATOR,NA,Dem. WI,Scott F. McClure,1
Adams,UNITED STATES REPRESENTATIVE,1,Rep.,"C.L. ""Butch"" Otter",1459
Adams,UNITED STATES REPRESENTATIVE,1,Dem.,Naomi Preston,485
Adams,UNITED STATES REPRESENTATIVE,2,Rep.,Mike Simpson,NA
Adams,UNITED STATES REPRESENTATIVE,2,Dem.,Lin Whitworth,NA
Bannock,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,244
Bannock,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,21479
Bannock,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,12903
Bannock,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,125
Bannock,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,92
Bannock,UNITED STATES SENATOR,NA,Rep.,Mike Crapo,28592
Bannock,UNITED STATES SENATOR,NA,Dem. WI,Scott F. McClure,479
Bannock,UNITED STATES REPRESENTATIVE,1,Rep.,"C.L. ""Butch"" Otter",NA
Bannock,UNITED STATES REPRESENTATIVE,1,Dem.,Naomi Preston,NA
Bannock,UNITED STATES REPRESENTATIVE,2,Rep.,Mike Simpson,19795
Bannock,UNITED STATES REPRESENTATIVE,2,Dem.,Lin Whitworth,14868
Bear Lake,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,12
Bear Lake,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2506
Bear Lake,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,494
Bear Lake,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,22
Bear Lake,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,6
Bear Lake,UNITED STATES SENATOR,NA,Rep.,Mike Crapo,2706
Bear Lake,UNITED STATES SENATOR,NA,Dem. WI,Scott F. McClure,5
Bear Lake,UNITED STATES REPRESENTATIVE,1,Rep.,"C.L. ""Butch"" Otter",NA
Bear Lake,UNITED STATES REPRESENTATIVE,1,Dem.,Naomi Preston,NA
Bear Lake,UNITED STATES REPRESENTATIVE,2,Rep.,Mike Simpson,2427
Bear Lake,UNITED STATES REPRESENTATIVE,2,Dem.,Lin Whitworth,564
Benewah,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,34
Benewah,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,2823
Benewah,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,1148
Benewah,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,35
Benewah,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,7
Benewah,UNITED STATES SENATOR,NA,Rep.,Mike Crapo,3205
Benewah,UNITED STATES SENATOR,NA,Dem. WI,Scott F. McClure,80
Benewah,UNITED STATES REPRESENTATIVE,1,Rep.,"C.L. ""Butch"" Otter",2814
Benewah,UNITED STATES REPRESENTATIVE,1,Dem.,Naomi Preston,966
Benewah,UNITED STATES REPRESENTATIVE,2,Rep.,Mike Simpson,NA
Benewah,UNITED STATES REPRESENTATIVE,2,Dem.,Lin Whitworth,NA
Bingham,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,105
Bingham,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,12734
Bingham,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,3605
Bingham,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,107
Bingham,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,13
Bingham,UNITED STATES SENATOR,NA,Rep.,Mike Crapo,14804
Bingham,UNITED STATES SENATOR,NA,Dem. WI,Scott F. McClure,47
Bingham,UNITED STATES REPRESENTATIVE,1,Rep.,"C.L. ""Butch"" Otter",NA
Bingham,UNITED STATES REPRESENTATIVE,1,Dem.,Naomi Preston,NA
Bingham,UNITED STATES REPRESENTATIVE,2,Rep.,Mike Simpson,12373
Bingham,UNITED STATES REPRESENTATIVE,2,Dem.,Lin Whitworth,3862
Blaine,UNITED STATES PRESIDENT,NA,Lib.,Michael Badnarik,80
Blaine,UNITED STATES PRESIDENT,NA,Rep.,George W. Bush,4034
Blaine,UNITED STATES PRESIDENT,NA,Dem.,John F. Kerry,5992
Blaine,UNITED STATES PRESIDENT,NA,Con.,Michael A. Peroutka,23
Blaine,UNITED STATES PRESIDENT,NA,Ind. WI,Ralph Nader,17
Blaine,UNITED STATES SENATOR,NA,Rep.,Mike Crapo,7196
Blaine,UNITED STATES SENATOR,NA,Dem. WI,Scott F. McClure,39
