year,url,year_date,scope,election,geography,basename,source_dir,source_path,xlsx_dir,xlsx_path,csv_path
2008,http://www.sos.idaho.gov/ELECT/results/2008/Primary/08%20Pri_leg_cnty.xls,20080101,legislature,primary,county,08%20Pri_leg_cnty.xls,/home/nacnudus/R/openelections-data-id/sources/2008,/home/nacnudus/R/openelections-data-id/sources/2008/08%20Pri_leg_cnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/2008,/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_leg_cnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/20080101__id__primary__county.csv
2006,http://www.sos.idaho.gov/ELECT/results/2006/primary/06pri_stwd_cnty.xls,20060101,statewide,primary,county,06pri_stwd_cnty.xls,/home/nacnudus/R/openelections-data-id/sources/2006,/home/nacnudus/R/openelections-data-id/sources/2006/06pri_stwd_cnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/2006,/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/20060101__id__primary__county.csv
2006,http://www.sos.idaho.gov/ELECT/results/2006/primary/06pri_leg_cnty.xls,20060101,legislature,primary,county,06pri_leg_cnty.xls,/home/nacnudus/R/openelections-data-id/sources/2006,/home/nacnudus/R/openelections-data-id/sources/2006/06pri_leg_cnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/2006,/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_leg_cnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/20060101__id__primary__county.csv
2006,http://www.sos.idaho.gov/ELECT/results/2006/primary/06pri_dstjudg_dist.xls,20060101,district judges,primary,county,06pri_dstjudg_dist.xls,/home/nacnudus/R/openelections-data-id/sources/2006,/home/nacnudus/R/openelections-data-id/sources/2006/06pri_dstjudg_dist.xls,/home/nacnudus/R/openelections-data-id/xlsx/2006,/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_dstjudg_dist.xlsx,/home/nacnudus/R/openelections-data-id/csv/20060101__id__primary__county.csv
2004,http://www.sos.idaho.gov/ELECT/results/2004/primary/04_pri_cnty.xls,20040101,statewide,primary,county,04_pri_cnty.xls,/home/nacnudus/R/openelections-data-id/sources/2004,/home/nacnudus/R/openelections-data-id/sources/2004/04_pri_cnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/2004,/home/nacnudus/R/openelections-data-id/xlsx/2004/04_pri_cnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/20040101__id__primary__county.csv
2004,http://www.sos.idaho.gov/ELECT/results/2004/primary/04_pri_lgcn.xls,20040101,legislature,primary,county,04_pri_lgcn.xls,/home/nacnudus/R/openelections-data-id/sources/2004,/home/nacnudus/R/openelections-data-id/sources/2004/04_pri_lgcn.xls,/home/nacnudus/R/openelections-data-id/xlsx/2004,/home/nacnudus/R/openelections-data-id/xlsx/2004/04_pri_lgcn.xlsx,/home/nacnudus/R/openelections-data-id/csv/20040101__id__primary__county.csv
2002,http://www.sos.idaho.gov/ELECT/results/2002/primary/02pri_stwd_cnty.xls,20020101,statewide,primary,county,02pri_stwd_cnty.xls,/home/nacnudus/R/openelections-data-id/sources/2002,/home/nacnudus/R/openelections-data-id/sources/2002/02pri_stwd_cnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/2002,/home/nacnudus/R/openelections-data-id/xlsx/2002/02pri_stwd_cnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/20020101__id__primary__county.csv
2002,http://www.sos.idaho.gov/ELECT/results/2002/primary/02pri_leg_cnty.xls,20020101,legislature,primary,county,02pri_leg_cnty.xls,/home/nacnudus/R/openelections-data-id/sources/2002,/home/nacnudus/R/openelections-data-id/sources/2002/02pri_leg_cnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/2002,/home/nacnudus/R/openelections-data-id/xlsx/2002/02pri_leg_cnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/20020101__id__primary__county.csv
2002,http://www.sos.idaho.gov/ELECT/results/2002/primary/02pri_dstjudg_dist.xls,20020101,district judges,primary,county,02pri_dstjudg_dist.xls,/home/nacnudus/R/openelections-data-id/sources/2002,/home/nacnudus/R/openelections-data-id/sources/2002/02pri_dstjudg_dist.xls,/home/nacnudus/R/openelections-data-id/xlsx/2002,/home/nacnudus/R/openelections-data-id/xlsx/2002/02pri_dstjudg_dist.xlsx,/home/nacnudus/R/openelections-data-id/csv/20020101__id__primary__county.csv
2000,http://www.sos.idaho.gov/ELECT/results/2000/primary/00_pri_cnty.xls,20000101,statewide,primary,county,00_pri_cnty.xls,/home/nacnudus/R/openelections-data-id/sources/2000,/home/nacnudus/R/openelections-data-id/sources/2000/00_pri_cnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/2000,/home/nacnudus/R/openelections-data-id/xlsx/2000/00_pri_cnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/20000101__id__primary__county.csv
2000,http://www.sos.idaho.gov/ELECT/results/2000/primary/00_pri_lgcn.xls,20000101,state legislature,primary,county,00_pri_lgcn.xls,/home/nacnudus/R/openelections-data-id/sources/2000,/home/nacnudus/R/openelections-data-id/sources/2000/00_pri_lgcn.xls,/home/nacnudus/R/openelections-data-id/xlsx/2000,/home/nacnudus/R/openelections-data-id/xlsx/2000/00_pri_lgcn.xlsx,/home/nacnudus/R/openelections-data-id/csv/20000101__id__primary__county.csv
1998,http://www.sos.idaho.gov/ELECT/results/1998/primary/98prcnty.xls,19980101,statewide,primary,county,98prcnty.xls,/home/nacnudus/R/openelections-data-id/sources/1998,/home/nacnudus/R/openelections-data-id/sources/1998/98prcnty.xls,/home/nacnudus/R/openelections-data-id/xlsx/1998,/home/nacnudus/R/openelections-data-id/xlsx/1998/98prcnty.xlsx,/home/nacnudus/R/openelections-data-id/csv/19980101__id__primary__county.csv
1998,http://www.sos.idaho.gov/ELECT/results/1998/primary/98prlgcn.xls,19980101,state legislature,primary,county,98prlgcn.xls,/home/nacnudus/R/openelections-data-id/sources/1998,/home/nacnudus/R/openelections-data-id/sources/1998/98prlgcn.xls,/home/nacnudus/R/openelections-data-id/xlsx/1998,/home/nacnudus/R/openelections-data-id/xlsx/1998/98prlgcn.xlsx,/home/nacnudus/R/openelections-data-id/csv/19980101__id__primary__county.csv
1996,http://www.sos.idaho.gov/ELECT/results/1996/primary/96prabst.xls,19960101,statewide,primary,county,96prabst.xls,/home/nacnudus/R/openelections-data-id/sources/1996,/home/nacnudus/R/openelections-data-id/sources/1996/96prabst.xls,/home/nacnudus/R/openelections-data-id/xlsx/1996,/home/nacnudus/R/openelections-data-id/xlsx/1996/96prabst.xlsx,/home/nacnudus/R/openelections-data-id/csv/19960101__id__primary__county.csv
1996,http://www.sos.idaho.gov/ELECT/results/1996/primary/96prlgcn.xls,19960101,state legislature,primary,county,96prlgcn.xls,/home/nacnudus/R/openelections-data-id/sources/1996,/home/nacnudus/R/openelections-data-id/sources/1996/96prlgcn.xls,/home/nacnudus/R/openelections-data-id/xlsx/1996,/home/nacnudus/R/openelections-data-id/xlsx/1996/96prlgcn.xlsx,/home/nacnudus/R/openelections-data-id/csv/19960101__id__primary__county.csv
1994,http://www.sos.idaho.gov/ELECT/results/1994/primary/94prabst.xls,19940101,statewide,primary,county,94prabst.xls,/home/nacnudus/R/openelections-data-id/sources/1994,/home/nacnudus/R/openelections-data-id/sources/1994/94prabst.xls,/home/nacnudus/R/openelections-data-id/xlsx/1994,/home/nacnudus/R/openelections-data-id/xlsx/1994/94prabst.xlsx,/home/nacnudus/R/openelections-data-id/csv/19940101__id__primary__county.csv
1994,http://www.sos.idaho.gov/ELECT/results/1994/primary/94prlgcn.xls,19940101,state legislature,primary,county,94prlgcn.xls,/home/nacnudus/R/openelections-data-id/sources/1994,/home/nacnudus/R/openelections-data-id/sources/1994/94prlgcn.xls,/home/nacnudus/R/openelections-data-id/xlsx/1994,/home/nacnudus/R/openelections-data-id/xlsx/1994/94prlgcn.xlsx,/home/nacnudus/R/openelections-data-id/csv/19940101__id__primary__county.csv
1992,http://www.sos.idaho.gov/ELECT/results/1992/primary/92prabst.xls,19920101,statewide,primary,county,92prabst.xls,/home/nacnudus/R/openelections-data-id/sources/1992,/home/nacnudus/R/openelections-data-id/sources/1992/92prabst.xls,/home/nacnudus/R/openelections-data-id/xlsx/1992,/home/nacnudus/R/openelections-data-id/xlsx/1992/92prabst.xlsx,/home/nacnudus/R/openelections-data-id/csv/19920101__id__primary__county.csv
1992,http://www.sos.idaho.gov/ELECT/results/1992/primary/92prlgcn.xls,19920101,state legislature,primary,county,92prlgcn.xls,/home/nacnudus/R/openelections-data-id/sources/1992,/home/nacnudus/R/openelections-data-id/sources/1992/92prlgcn.xls,/home/nacnudus/R/openelections-data-id/xlsx/1992,/home/nacnudus/R/openelections-data-id/xlsx/1992/92prlgcn.xlsx,/home/nacnudus/R/openelections-data-id/csv/19920101__id__primary__county.csv
1990,http://www.sos.idaho.gov/ELECT/results/1990/primary/90prabst.xls,19900101,statewide,primary,county,90prabst.xls,/home/nacnudus/R/openelections-data-id/sources/1990,/home/nacnudus/R/openelections-data-id/sources/1990/90prabst.xls,/home/nacnudus/R/openelections-data-id/xlsx/1990,/home/nacnudus/R/openelections-data-id/xlsx/1990/90prabst.xlsx,/home/nacnudus/R/openelections-data-id/csv/19900101__id__primary__county.csv
1990,http://www.sos.idaho.gov/ELECT/results/1990/primary/90prlgcn.xls,19900101,state legislature,primary,county,90prlgcn.xls,/home/nacnudus/R/openelections-data-id/sources/1990,/home/nacnudus/R/openelections-data-id/sources/1990/90prlgcn.xls,/home/nacnudus/R/openelections-data-id/xlsx/1990,/home/nacnudus/R/openelections-data-id/xlsx/1990/90prlgcn.xlsx,/home/nacnudus/R/openelections-data-id/csv/19900101__id__primary__county.csv
2016,http://www.sos.idaho.gov/ELECT/results/2016/PresidentialPrimary/16pres_pri_stwd_pct.xlsx,20160101,statewide presidential,primary,precinct,16pres_pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/sources/2016,/home/nacnudus/R/openelections-data-id/sources/2016/16pres_pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/xlsx/2016,/home/nacnudus/R/openelections-data-id/xlsx/2016/16pres_pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20160101__id__primary__precinct.csv
2016,http://www.sos.idaho.gov/ELECT/results/2016/Primary/16pri_stwd_pct.xlsx,20160101,statewide,primary,precinct,16pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/sources/2016,/home/nacnudus/R/openelections-data-id/sources/2016/16pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/xlsx/2016,/home/nacnudus/R/openelections-data-id/xlsx/2016/16pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20160101__id__primary__precinct.csv
2016,http://www.sos.idaho.gov/ELECT/results/2016/Primary/16pri_leg_pct.xlsx,20160101,legislature,primary,precinct,16pri_leg_pct.xlsx,/home/nacnudus/R/openelections-data-id/sources/2016,/home/nacnudus/R/openelections-data-id/sources/2016/16pri_leg_pct.xlsx,/home/nacnudus/R/openelections-data-id/xlsx/2016,/home/nacnudus/R/openelections-data-id/xlsx/2016/16pri_leg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20160101__id__primary__precinct.csv
2014,http://www.sos.idaho.gov/ELECT/results/2014/Primary/14pri_stwd_pct.xls,20140101,statewide,primary,precinct,14pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2014,/home/nacnudus/R/openelections-data-id/sources/2014/14pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2014,/home/nacnudus/R/openelections-data-id/xlsx/2014/14pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20140101__id__primary__precinct.csv
2014,http://www.sos.idaho.gov/ELECT/results/2014/Primary/14pri_leg_pct.xls,20140101,legislature,primary,precinct,14pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2014,/home/nacnudus/R/openelections-data-id/sources/2014/14pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2014,/home/nacnudus/R/openelections-data-id/xlsx/2014/14pri_leg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20140101__id__primary__precinct.csv
2014,http://www.sos.idaho.gov/ELECT/results/2014/Primary/14pri_dstjudg_pct.xls,20140101,district judges,primary,precinct,14pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2014,/home/nacnudus/R/openelections-data-id/sources/2014/14pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2014,/home/nacnudus/R/openelections-data-id/xlsx/2014/14pri_dstjudg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20140101__id__primary__precinct.csv
2012,http://www.sos.idaho.gov/ELECT/results/2012/Primary/12%20Pri_fed_prec.xls,20120101,statewide,primary,precinct,12%20Pri_fed_prec.xls,/home/nacnudus/R/openelections-data-id/sources/2012,/home/nacnudus/R/openelections-data-id/sources/2012/12%20Pri_fed_prec.xls,/home/nacnudus/R/openelections-data-id/xlsx/2012,/home/nacnudus/R/openelections-data-id/xlsx/2012/12%20Pri_fed_prec.xlsx,/home/nacnudus/R/openelections-data-id/csv/20120101__id__primary__precinct.csv
2012,http://www.sos.idaho.gov/ELECT/results/2012/Primary/12%20Pri_leg_prec.xls,20120101,legislature,primary,precinct,12%20Pri_leg_prec.xls,/home/nacnudus/R/openelections-data-id/sources/2012,/home/nacnudus/R/openelections-data-id/sources/2012/12%20Pri_leg_prec.xls,/home/nacnudus/R/openelections-data-id/xlsx/2012,/home/nacnudus/R/openelections-data-id/xlsx/2012/12%20Pri_leg_prec.xlsx,/home/nacnudus/R/openelections-data-id/csv/20120101__id__primary__precinct.csv
2010,http://www.sos.idaho.gov/ELECT/results/2010/Primary/10pri_stwd_pct.xls,20100101,statewide,primary,precinct,10pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2010,/home/nacnudus/R/openelections-data-id/sources/2010/10pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2010,/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20100101__id__primary__precinct.csv
2010,http://www.sos.idaho.gov/ELECT/results/2010/Primary/10pri_leg_pct.xls,20100101,legislature,primary,precinct,10pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2010,/home/nacnudus/R/openelections-data-id/sources/2010/10pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2010,/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_leg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20100101__id__primary__precinct.csv
2010,http://www.sos.idaho.gov/ELECT/results/2010/Primary/10pri_dstjudg_pct.xls,20100101,district judges,primary,precinct,10pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2010,/home/nacnudus/R/openelections-data-id/sources/2010/10pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2010,/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_dstjudg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20100101__id__primary__precinct.csv
2008,http://www.sos.idaho.gov/ELECT/results/2008/Primary/08%20Pri_fed_prec.xls,20080101,statewide,primary,precinct,08%20Pri_fed_prec.xls,/home/nacnudus/R/openelections-data-id/sources/2008,/home/nacnudus/R/openelections-data-id/sources/2008/08%20Pri_fed_prec.xls,/home/nacnudus/R/openelections-data-id/xlsx/2008,/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_prec.xlsx,/home/nacnudus/R/openelections-data-id/csv/20080101__id__primary__precinct.csv
2008,http://www.sos.idaho.gov/ELECT/results/2008/Primary/08%20Pri_leg_prec.xls,20080101,legislature,primary,precinct,08%20Pri_leg_prec.xls,/home/nacnudus/R/openelections-data-id/sources/2008,/home/nacnudus/R/openelections-data-id/sources/2008/08%20Pri_leg_prec.xls,/home/nacnudus/R/openelections-data-id/xlsx/2008,/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_leg_prec.xlsx,/home/nacnudus/R/openelections-data-id/csv/20080101__id__primary__precinct.csv
2006,http://www.sos.idaho.gov/ELECT/results/2006/primary/06pri_stwd_pct.xls,20060101,statewide,primary,precinct,06pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2006,/home/nacnudus/R/openelections-data-id/sources/2006/06pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2006,/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20060101__id__primary__precinct.csv
2006,http://www.sos.idaho.gov/ELECT/results/2006/primary/06pri_leg_pct.xls,20060101,legislature,primary,precinct,06pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2006,/home/nacnudus/R/openelections-data-id/sources/2006/06pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2006,/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_leg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20060101__id__primary__precinct.csv
2006,http://www.sos.idaho.gov/ELECT/results/2006/primary/06pri_dstjudg_pct.xls,20060101,district judges,primary,precinct,06pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2006,/home/nacnudus/R/openelections-data-id/sources/2006/06pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2006,/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_dstjudg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20060101__id__primary__precinct.csv
2004,http://www.sos.idaho.gov/ELECT/results/2004/primary/04_pri_fed.xls,20040101,statewide,primary,precinct,04_pri_fed.xls,/home/nacnudus/R/openelections-data-id/sources/2004,/home/nacnudus/R/openelections-data-id/sources/2004/04_pri_fed.xls,/home/nacnudus/R/openelections-data-id/xlsx/2004,/home/nacnudus/R/openelections-data-id/xlsx/2004/04_pri_fed.xlsx,/home/nacnudus/R/openelections-data-id/csv/20040101__id__primary__precinct.csv
2004,http://www.sos.idaho.gov/ELECT/results/2004/primary/04_pri_lgpc.xls,20040101,legislature,primary,precinct,04_pri_lgpc.xls,/home/nacnudus/R/openelections-data-id/sources/2004,/home/nacnudus/R/openelections-data-id/sources/2004/04_pri_lgpc.xls,/home/nacnudus/R/openelections-data-id/xlsx/2004,/home/nacnudus/R/openelections-data-id/xlsx/2004/04_pri_lgpc.xlsx,/home/nacnudus/R/openelections-data-id/csv/20040101__id__primary__precinct.csv
2002,http://www.sos.idaho.gov/ELECT/results/2002/primary/02pri_stwd_pct.xls,20020101,statewide,primary,precinct,02pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2002,/home/nacnudus/R/openelections-data-id/sources/2002/02pri_stwd_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2002,/home/nacnudus/R/openelections-data-id/xlsx/2002/02pri_stwd_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20020101__id__primary__precinct.csv
2002,http://www.sos.idaho.gov/ELECT/results/2002/primary/02pri_leg_pct.xls,20020101,legislature,primary,precinct,02pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2002,/home/nacnudus/R/openelections-data-id/sources/2002/02pri_leg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2002,/home/nacnudus/R/openelections-data-id/xlsx/2002/02pri_leg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20020101__id__primary__precinct.csv
2002,http://www.sos.idaho.gov/ELECT/results/2002/primary/02pri_dstjudg_pct.xls,20020101,district judges,primary,precinct,02pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/sources/2002,/home/nacnudus/R/openelections-data-id/sources/2002/02pri_dstjudg_pct.xls,/home/nacnudus/R/openelections-data-id/xlsx/2002,/home/nacnudus/R/openelections-data-id/xlsx/2002/02pri_dstjudg_pct.xlsx,/home/nacnudus/R/openelections-data-id/csv/20020101__id__primary__precinct.csv
2000,http://www.sos.idaho.gov/ELECT/results/2000/primary/00_pri_fed.xls,20000101,statewide,primary,precinct,00_pri_fed.xls,/home/nacnudus/R/openelections-data-id/sources/2000,/home/nacnudus/R/openelections-data-id/sources/2000/00_pri_fed.xls,/home/nacnudus/R/openelections-data-id/xlsx/2000,/home/nacnudus/R/openelections-data-id/xlsx/2000/00_pri_fed.xlsx,/home/nacnudus/R/openelections-data-id/csv/20000101__id__primary__precinct.csv
2000,http://www.sos.idaho.gov/ELECT/results/2000/primary/00_pri_lgpc.xls,20000101,state legislature,primary,precinct,00_pri_lgpc.xls,/home/nacnudus/R/openelections-data-id/sources/2000,/home/nacnudus/R/openelections-data-id/sources/2000/00_pri_lgpc.xls,/home/nacnudus/R/openelections-data-id/xlsx/2000,/home/nacnudus/R/openelections-data-id/xlsx/2000/00_pri_lgpc.xlsx,/home/nacnudus/R/openelections-data-id/csv/20000101__id__primary__precinct.csv
1998,http://www.sos.idaho.gov/ELECT/results/1998/primary/98pr_stw.xls,19980101,statewide,primary,precinct,98pr_stw.xls,/home/nacnudus/R/openelections-data-id/sources/1998,/home/nacnudus/R/openelections-data-id/sources/1998/98pr_stw.xls,/home/nacnudus/R/openelections-data-id/xlsx/1998,/home/nacnudus/R/openelections-data-id/xlsx/1998/98pr_stw.xlsx,/home/nacnudus/R/openelections-data-id/csv/19980101__id__primary__precinct.csv
