county,office,district,party,candidate,votes
Boundary,State Senate,1,R,Shawn A. Keough,1280
Boundary,State Senate,1,R,Glenn Rohrer,904
Boundary,State Senate,1,D,Steve Tanner,80
Bonner,State Senate,1,R,Shawn A. Keough,2861
Bonner,State Senate,1,R,Glenn Rohrer,2387
Bonner,State Senate,1,D,Steve Tanner,469
Boundary,State Representative A,1,R,Heather Scott,1773
Boundary,State Representative A,1,D,Kate McAlister,167
Bonner,State Representative A,1,R,Heather Scott,3828
Bonner,State Representative A,1,D,Kate McAlister,773
Boundary,State Representative B,1,W/I,Stephen F. Howlett,116
Boundary,State Representative B,1,R,Sage G. Dixon,1756
Boundary,State Representative B,1,D,Bob Vickaryous,78
Bonner,State Representative B,1,W/I,Stephen F. Howlett,295
Bonner,State Representative B,1,R,Sage G. Dixon,3786
Bonner,State Representative B,1,D,Bob Vickaryous,314
Kootenai,State Senate,2,R,Steve Vick,4267
Kootenai,State Representative A,2,R,Vito Barbieri,3250
Kootenai,State Representative A,2,R,Fritz Wiedenhoff,1539
Kootenai,State Representative A,2,D,Kathy (Kraack) Kahn,630
Kootenai,State Representative B,2,D,Richard Kohles,417
Kootenai,State Representative B,2,R,Alan Littlejohn,1691
Kootenai,State Representative B,2,R,Eric Redman,2890
Kootenai,State Representative B,2,D,Cooper Coyle,191
Kootenai,State Senate,3,R,Bob Nonini,3254
Kootenai,State Representative A,3,R,Ron Mendive,3350
Kootenai,State Representative B,3,R,Peter Riggs,1801
Kootenai,State Representative B,3,R,Don Cheatham,1865
Kootenai,State Senate,4,R,Mary Souza,3198
Kootenai,State Senate,4,D,Kristi Milan,862
Kootenai,State Representative A,4,D,Turns To The East,178
Kootenai,State Representative A,4,R,Arthur B. Macomber,1614
Kootenai,State Representative A,4,R,"Lucas ""Luke"" Malek",2263
Kootenai,State Representative A,4,D,Patrick P Mitchell,675
Kootenai,State Representative B,4,R,Paul Amador,2020
Kootenai,State Representative B,4,R,Kathleen Sims,1893
Kootenai,State Representative B,4,D,Tom Hearn,879
Latah,State Senate,5,R,John Freeland (Wanvig),1601
Latah,State Senate,5,D,Dan J Schmidt,1283
Benewah,State Senate,5,R,John Freeland (Wanvig),390
Benewah,State Senate,5,D,Dan J Schmidt,175
Latah,State Representative A,5,R,Carl Berglund,1111
Latah,State Representative A,5,R,William (Bill) Goesling,1201
Latah,State Representative A,5,D,Paulette E. Jordan,1266
Benewah,State Representative A,5,R,Carl Berglund,430
Benewah,State Representative A,5,R,William (Bill) Goesling,145
Benewah,State Representative A,5,D,Paulette E. Jordan,178
Latah,State Representative B,5,R,Caroline Nilsson Troy,1908
Latah,State Representative B,5,D,Laurene Sorensen,1165
Benewah,State Representative B,5,R,Caroline Nilsson Troy,374
Benewah,State Representative B,5,D,Laurene Sorensen,156
Nez Perce,State Senate,6,R,Dan Johnson,1923
Lewis,State Senate,6,R,Dan Johnson,560
Nez Perce,State Representative A,6,R,Thyra K. Stevenson,1636
Nez Perce,State Representative A,6,D,Bob Blakey,930
